intervention_id,order_id,merchant_id,intervention_type,action_owner,initiated_by,confidence_score,outcome,executed_at,completed_at
INT03279,ORD045186,M002,cod_to_prepaid_outreach,delhivery,system,0.8364,successful_delivery,2025-10-17 17:53:22,2025-10-19 00:53:22
INT03280,ORD038471,M050,express_upgrade,delhivery,system,0.8534,successful_delivery,2025-12-04 18:38:32,2025-12-07 05:38:32
INT03281,ORD033242,M118,premium_courier,delhivery,system,0.6712,pending,2026-01-02 16:09:31,
INT03282,ORD013787,M119,merchant_confirmation,merchant,system,0.6444,successful_delivery,2026-01-24 16:59:05,2026-01-27 10:59:05
INT03283,ORD033689,M104,premium_courier,delhivery,system,0.7418,successful_delivery,2025-10-09 00:42:51,2025-10-09 01:42:51
INT03284,ORD011753,M060,verification,delhivery,system,0.8280,successful_delivery,2025-10-03 17:51:37,2025-10-05 02:51:37
INT03285,ORD025583,M057,cod_to_prepaid,merchant,merchant,0.6799,successful_delivery,2026-02-21 19:39:54,2026-02-22 09:39:54
INT03286,ORD021839,M004,verification,delhivery,system,0.3050,successful_delivery,2025-12-05 20:01:25,2025-12-08 08:01:25
INT03287,ORD043990,M011,cod_to_prepaid,merchant,merchant,0.8077,rto,2025-11-07 14:03:05,2025-11-10 04:03:05
INT03288,ORD027120,M076,merchant_confirmation,merchant,merchant,0.5791,successful_delivery,2025-12-10 22:28:11,2025-12-12 04:28:11
INT03289,ORD014111,M004,merchant_confirmation,merchant,merchant,1.0000,pending,2026-02-20 15:11:07,
INT03290,ORD018571,M067,cod_to_prepaid_outreach,delhivery,system,0.8640,successful_delivery,2026-02-02 16:35:00,2026-02-03 08:35:00
INT03291,ORD017751,M061,premium_courier,delhivery,system,0.8512,rto,2025-11-01 17:44:39,2025-11-02 20:44:39
INT03292,ORD002563,M034,cod_to_prepaid,merchant,system,0.6328,rto,2025-10-31 13:12:21,2025-11-01 11:12:21
INT03293,ORD021137,M073,express_upgrade,delhivery,system,0.8436,rto,2025-12-04 18:43:49,2025-12-05 08:43:49
INT03294,ORD020030,M036,cancellation,delhivery,system,0.7271,rto,2025-12-13 06:34:27,2025-12-16 03:34:27
INT03295,ORD042290,M062,verification,delhivery,system,0.7371,rto,2025-10-16 10:12:08,2025-10-18 23:12:08
INT03296,ORD045992,M079,cod_to_prepaid,merchant,merchant,0.8008,pending,2026-01-10 09:18:23,
INT03297,ORD035119,M069,verification,delhivery,system,0.6791,rto,2025-10-30 07:25:37,2025-10-31 07:25:37
INT03298,ORD016637,M072,premium_courier,delhivery,system,0.8712,rto,2026-02-27 11:03:43,2026-03-01 21:03:43
INT03299,ORD004645,M002,verification,delhivery,system,0.8336,successful_delivery,2026-02-01 23:35:27,2026-02-02 15:35:27
INT03300,ORD046461,M048,merchant_confirmation,merchant,system,0.8399,successful_delivery,2025-12-16 17:59:36,2025-12-16 20:59:36
INT03301,ORD039735,M096,verification,delhivery,system,0.9338,pending,2026-03-30 12:25:10,
INT03302,ORD045847,M045,verification,delhivery,system,0.6976,successful_delivery,2025-10-20 09:50:27,2025-10-21 16:50:27
INT03303,ORD023536,M075,verification,delhivery,system,0.6905,successful_delivery,2026-01-29 14:19:20,2026-02-01 14:19:20
INT03304,ORD008464,M094,verification,delhivery,system,0.5267,successful_delivery,2026-02-27 21:43:36,2026-03-02 21:43:36
INT03305,ORD012866,M062,premium_courier,delhivery,system,0.6302,pending,2026-02-02 17:43:21,
INT03306,ORD047159,M067,merchant_confirmation,merchant,merchant,0.6178,successful_delivery,2025-11-24 10:07:29,2025-11-25 01:07:29
INT03307,ORD025400,M055,premium_courier,delhivery,system,0.7756,pending,2026-03-12 21:10:18,
INT03308,ORD022513,M063,verification,delhivery,system,0.4206,successful_delivery,2026-02-25 14:30:07,2026-02-26 02:30:07
INT03309,ORD049527,M097,premium_courier,delhivery,system,0.7645,successful_delivery,2025-11-02 16:57:54,2025-11-04 04:57:54
INT03310,ORD021072,M063,verification,delhivery,system,0.8496,rto,2025-12-25 23:04:21,2025-12-26 23:04:21
INT03311,ORD027183,M019,merchant_confirmation,merchant,merchant,0.5573,rto,2026-02-19 16:03:18,2026-02-20 11:03:18
INT03312,ORD006243,M078,merchant_confirmation,merchant,merchant,0.7683,rto,2025-10-06 06:19:48,2025-10-07 13:19:48
INT03313,ORD024486,M070,premium_courier,delhivery,system,0.7100,pending,2025-12-24 07:05:55,
INT03314,ORD038001,M113,premium_courier,delhivery,system,0.4870,successful_delivery,2026-03-28 19:51:19,2026-03-30 22:51:19
INT03315,ORD023689,M103,cod_to_prepaid,merchant,merchant,0.9146,successful_delivery,2025-12-08 06:03:41,2025-12-11 01:03:41
INT03316,ORD007630,M077,cod_to_prepaid,merchant,system,0.5432,pending,2025-10-08 12:11:40,
INT03317,ORD039518,M001,verification,delhivery,system,0.7715,rto,2025-10-26 13:38:17,2025-10-28 17:38:17
INT03318,ORD032742,M088,premium_courier,delhivery,system,0.8190,successful_delivery,2025-10-14 13:45:29,2025-10-17 05:45:29
INT03319,ORD015829,M006,premium_courier,delhivery,system,0.6960,successful_delivery,2026-03-12 01:10:05,2026-03-12 19:10:05
INT03320,ORD031357,M016,verification,delhivery,system,0.6264,rto,2026-01-17 16:59:02,2026-01-19 20:59:02
INT03321,ORD000988,M089,cod_to_prepaid,merchant,system,0.8182,pending,2026-03-02 07:44:18,
INT03322,ORD003467,M042,verification,delhivery,system,0.5651,rto,2026-03-18 22:03:46,2026-03-20 19:03:46
INT03323,ORD013037,M009,verification,delhivery,system,0.7524,rto,2025-10-19 00:37:02,2025-10-20 01:37:02
INT03324,ORD039326,M008,premium_courier,delhivery,system,0.7093,successful_delivery,2025-11-15 14:15:04,2025-11-17 01:15:04
INT03325,ORD026752,M107,express_upgrade,delhivery,system,0.5629,pending,2026-02-11 20:26:58,
INT03326,ORD011074,M094,premium_courier,delhivery,system,0.6720,pending,2025-11-10 10:30:23,
INT03327,ORD005896,M019,premium_courier,delhivery,system,0.6561,successful_delivery,2026-01-07 07:11:04,2026-01-09 14:11:04
INT03328,ORD026818,M109,cod_to_prepaid,merchant,system,0.7054,pending,2025-12-04 12:56:39,
INT03329,ORD042982,M023,verification,delhivery,system,0.6528,successful_delivery,2025-10-22 09:21:21,2025-10-22 18:21:21
INT03330,ORD048426,M116,merchant_confirmation,merchant,merchant,0.8965,rto,2025-10-09 22:22:02,2025-10-12 07:22:02
INT03331,ORD002201,M043,cod_to_prepaid_outreach,delhivery,system,0.6283,successful_delivery,2025-10-01 18:49:52,2025-10-04 18:49:52
INT03332,ORD037334,M018,premium_courier,delhivery,system,0.6631,successful_delivery,2025-10-16 06:08:31,2025-10-19 00:08:31
INT03333,ORD049127,M019,merchant_confirmation,merchant,system,1.0000,rto,2026-03-29 09:22:32,2026-03-30 20:22:32
INT03334,ORD023893,M062,merchant_confirmation,merchant,merchant,0.8108,pending,2026-03-09 18:21:59,
INT03335,ORD023114,M087,cod_to_prepaid,merchant,system,0.7338,successful_delivery,2025-11-01 11:03:12,2025-11-04 05:03:12
INT03336,ORD024905,M105,premium_courier,delhivery,system,0.8659,rto,2025-10-26 02:07:53,2025-10-26 14:07:53
INT03337,ORD031226,M064,cod_to_prepaid,merchant,system,0.7268,rto,2026-01-09 10:00:47,2026-01-11 15:00:47
INT03338,ORD010163,M024,premium_courier,delhivery,system,0.6524,pending,2025-12-28 20:12:27,
INT03339,ORD030403,M062,merchant_confirmation,merchant,system,0.6635,successful_delivery,2026-01-20 22:13:31,2026-01-23 14:13:31
INT03340,ORD017741,M069,express_upgrade,delhivery,system,0.5855,successful_delivery,2026-03-14 14:01:23,2026-03-16 13:01:23
INT03341,ORD019586,M001,premium_courier,delhivery,system,0.6273,pending,2026-03-10 00:13:32,
INT03342,ORD041378,M110,merchant_confirmation,merchant,merchant,0.8923,successful_delivery,2026-03-01 18:00:36,2026-03-04 17:00:36
INT03343,ORD043583,M067,verification,delhivery,system,0.5772,successful_delivery,2026-03-11 22:33:41,2026-03-14 05:33:41
INT03344,ORD043279,M020,address_enrichment_outreach,delhivery,system,0.7916,pending,2026-02-10 13:42:55,
INT03345,ORD018907,M026,verification,delhivery,system,0.7362,successful_delivery,2025-12-14 23:15:41,2025-12-17 10:15:41
INT03346,ORD019625,M005,express_upgrade,delhivery,system,0.7477,successful_delivery,2025-12-26 18:16:19,2025-12-28 19:16:19
INT03347,ORD036935,M095,verification,delhivery,system,0.6481,successful_delivery,2025-11-13 15:13:29,2025-11-14 07:13:29
INT03348,ORD044205,M062,premium_courier,delhivery,system,0.6598,rto,2026-02-19 11:05:11,2026-02-21 17:05:11
INT03349,ORD014689,M068,verification,delhivery,system,0.6534,pending,2025-12-31 14:56:13,
INT03350,ORD017848,M109,verification,delhivery,system,0.6398,successful_delivery,2025-11-18 11:03:06,2025-11-19 18:03:06
INT03351,ORD020401,M116,verification,delhivery,system,0.6977,successful_delivery,2026-03-12 22:51:47,2026-03-13 21:51:47
INT03352,ORD005479,M012,merchant_confirmation,merchant,system,0.7114,rto,2026-03-11 16:25:18,2026-03-11 18:25:18
INT03353,ORD033967,M093,cod_to_prepaid,merchant,merchant,0.8532,successful_delivery,2025-11-27 03:49:05,2025-11-29 16:49:05
INT03354,ORD017898,M004,cod_to_prepaid,merchant,system,0.9844,pending,2026-01-12 09:15:11,
INT03355,ORD035687,M106,verification,delhivery,system,0.8819,rto,2026-01-07 22:51:06,2026-01-10 07:51:06
INT03356,ORD018156,M007,cod_to_prepaid_outreach,delhivery,system,0.6277,successful_delivery,2025-12-29 02:58:55,2026-01-01 01:58:55
INT03357,ORD012832,M031,merchant_confirmation,merchant,system,0.8247,successful_delivery,2026-03-03 11:28:53,2026-03-05 12:28:53
INT03358,ORD005366,M109,premium_courier,delhivery,system,0.7160,successful_delivery,2025-12-15 09:49:59,2025-12-17 15:49:59
INT03359,ORD019701,M055,cod_to_prepaid,merchant,system,0.8558,successful_delivery,2025-10-12 16:29:04,2025-10-13 04:29:04
INT03360,ORD010530,M026,cod_to_prepaid,merchant,system,0.7015,successful_delivery,2026-02-05 11:04:54,2026-02-05 14:04:54
INT03361,ORD049401,M007,premium_courier,delhivery,system,0.5321,rto,2025-12-27 15:07:29,2025-12-29 02:07:29
INT03362,ORD002697,M009,premium_courier,delhivery,system,0.6778,pending,2025-12-13 23:40:27,
INT03363,ORD028646,M109,cod_to_prepaid,merchant,system,0.5940,rto,2026-02-06 16:19:32,2026-02-09 06:19:32
INT03364,ORD018223,M043,cancellation,delhivery,system,0.7739,rto,2026-01-07 12:05:57,2026-01-09 06:05:57
INT03365,ORD010276,M107,merchant_confirmation,merchant,system,1.0000,successful_delivery,2025-11-08 06:59:59,2025-11-08 20:59:59
INT03366,ORD018354,M109,premium_courier,delhivery,system,0.5797,successful_delivery,2026-02-26 01:14:47,2026-02-27 05:14:47
INT03367,ORD004253,M007,premium_courier,delhivery,system,0.7136,successful_delivery,2026-01-05 07:58:52,2026-01-05 18:58:52
INT03368,ORD047325,M023,premium_courier,delhivery,system,0.7347,successful_delivery,2026-02-21 11:19:18,2026-02-24 05:19:18
INT03369,ORD000151,M014,cod_to_prepaid_outreach,delhivery,system,0.7250,successful_delivery,2025-11-20 03:45:49,2025-11-21 06:45:49
INT03370,ORD008335,M098,verification,delhivery,system,0.5645,successful_delivery,2025-11-08 05:04:01,2025-11-10 10:04:01
INT03371,ORD018090,M015,merchant_confirmation,merchant,system,0.7615,successful_delivery,2025-12-02 23:14:16,2025-12-03 06:14:16
INT03372,ORD011657,M085,verification,delhivery,system,0.7295,rto,2026-02-20 06:31:51,2026-02-21 02:31:51
INT03373,ORD026521,M061,verification,delhivery,system,0.7616,successful_delivery,2026-01-19 14:57:13,2026-01-20 18:57:13
INT03374,ORD018613,M087,cod_to_prepaid,merchant,merchant,0.6975,successful_delivery,2025-11-11 19:16:36,2025-11-12 18:16:36
INT03375,ORD000147,M053,cod_to_prepaid,merchant,merchant,0.8329,rto,2025-12-26 09:30:39,2025-12-28 01:30:39
INT03376,ORD023021,M003,verification,delhivery,system,0.6709,pending,2026-01-23 21:38:45,
INT03377,ORD025408,M115,merchant_confirmation,merchant,merchant,0.8910,successful_delivery,2025-12-29 10:17:55,2025-12-30 18:17:55
INT03378,ORD007472,M111,premium_courier,delhivery,system,1.0000,successful_delivery,2025-11-23 13:41:03,2025-11-25 16:41:03
INT03379,ORD035302,M014,verification,delhivery,system,0.6836,successful_delivery,2025-11-24 07:59:52,2025-11-24 16:59:52
INT03380,ORD040673,M027,verification,delhivery,system,0.7365,pending,2026-01-16 19:21:01,
INT03381,ORD011029,M012,merchant_confirmation,merchant,merchant,0.8122,pending,2025-11-08 22:34:19,
INT03382,ORD045147,M001,cod_to_prepaid,merchant,merchant,0.6421,successful_delivery,2025-12-28 18:48:08,2025-12-29 05:48:08
INT03383,ORD022631,M079,verification,delhivery,system,0.4729,pending,2025-10-06 19:58:55,
INT03384,ORD018532,M061,verification,delhivery,system,0.8530,rto,2026-01-17 21:10:11,2026-01-19 03:10:11
INT03385,ORD030782,M030,cod_to_prepaid,merchant,merchant,0.7947,rto,2026-01-20 22:35:53,2026-01-22 02:35:53
INT03386,ORD026422,M040,premium_courier,delhivery,system,1.0000,rto,2026-01-02 22:02:00,2026-01-04 06:02:00
INT03387,ORD026824,M013,express_upgrade,delhivery,system,0.7192,pending,2025-11-27 14:44:39,
INT03388,ORD038985,M101,premium_courier,delhivery,system,0.7955,successful_delivery,2025-11-13 23:31:00,2025-11-14 03:31:00
INT03389,ORD026923,M024,cod_to_prepaid,merchant,merchant,0.6868,rto,2025-10-09 14:12:56,2025-10-10 07:12:56
INT03390,ORD024380,M093,verification,delhivery,system,0.6062,successful_delivery,2025-12-17 07:40:36,2025-12-18 20:40:36
INT03391,ORD010391,M044,verification,delhivery,system,0.9211,rto,2026-01-31 17:54:30,2026-02-02 09:54:30
INT03392,ORD003170,M002,premium_courier,delhivery,system,0.6386,pending,2025-12-01 13:57:24,
INT03393,ORD017830,M009,verification,delhivery,system,0.4916,rto,2026-01-21 20:59:13,2026-01-23 11:59:13
INT03394,ORD049582,M047,merchant_confirmation,merchant,system,0.7034,pending,2026-01-09 20:32:53,
INT03395,ORD027252,M099,merchant_confirmation,merchant,merchant,0.7892,pending,2026-03-20 11:45:03,
INT03396,ORD036438,M013,verification,delhivery,system,0.7375,rto,2026-01-03 06:28:03,2026-01-03 22:28:03
INT03397,ORD013731,M113,verification,delhivery,system,0.7316,pending,2025-10-24 12:23:32,
INT03398,ORD004046,M115,address_enrichment_outreach,delhivery,system,1.0000,rto,2025-11-12 17:23:39,2025-11-13 22:23:39
INT03399,ORD005150,M057,verification,delhivery,system,0.8402,rto,2025-11-29 21:50:46,2025-11-30 10:50:46
INT03400,ORD049341,M095,cod_to_prepaid,merchant,system,0.8386,successful_delivery,2026-01-15 12:20:17,2026-01-17 07:20:17
INT03401,ORD015794,M070,masked_calling,delhivery,system,0.4759,successful_delivery,2025-10-12 14:53:21,2025-10-12 15:53:21
INT03402,ORD016549,M116,cod_to_prepaid_outreach,delhivery,system,0.5552,successful_delivery,2025-12-15 09:33:02,2025-12-17 18:33:02
INT03403,ORD023411,M097,cod_to_prepaid,merchant,merchant,0.4618,successful_delivery,2025-10-13 21:10:23,2025-10-15 15:10:23
INT03404,ORD047243,M102,address_enrichment_outreach,delhivery,system,0.4541,rto,2026-03-22 14:13:07,2026-03-22 22:13:07
INT03405,ORD005240,M010,merchant_confirmation,merchant,system,0.8185,successful_delivery,2026-01-16 11:21:24,2026-01-16 13:21:24
INT03406,ORD006865,M010,cod_to_prepaid,merchant,system,0.7863,rto,2026-01-15 10:30:51,2026-01-17 05:30:51
INT03407,ORD020860,M106,merchant_confirmation,merchant,merchant,0.9093,rto,2026-02-01 17:52:16,2026-02-04 17:52:16
INT03408,ORD029845,M100,merchant_confirmation,merchant,system,0.8071,rto,2025-10-18 18:50:32,2025-10-19 11:50:32
INT03409,ORD044176,M027,verification,delhivery,system,0.6450,successful_delivery,2026-02-19 23:39:53,2026-02-22 20:39:53
INT03410,ORD034152,M022,verification,delhivery,system,0.4981,successful_delivery,2025-12-12 20:46:11,2025-12-14 08:46:11
INT03411,ORD042254,M030,cod_to_prepaid_outreach,delhivery,system,0.5968,rto,2025-10-30 15:17:27,2025-11-02 03:17:27
INT03412,ORD032969,M086,verification,delhivery,system,0.8795,successful_delivery,2026-02-28 11:35:21,2026-03-01 12:35:21
INT03413,ORD023928,M033,premium_courier,delhivery,system,0.6936,rto,2026-01-07 08:33:37,2026-01-09 15:33:37
INT03414,ORD044561,M066,address_enrichment_outreach,delhivery,system,0.6428,rto,2026-01-15 07:10:56,2026-01-16 00:10:56
INT03415,ORD004845,M107,express_upgrade,delhivery,system,0.7536,rto,2025-12-04 20:15:37,2025-12-07 01:15:37
INT03416,ORD018614,M076,verification,delhivery,system,0.8634,successful_delivery,2025-10-18 21:19:31,2025-10-20 10:19:31
INT03417,ORD025073,M088,merchant_confirmation,merchant,system,0.6621,successful_delivery,2025-12-16 19:53:59,2025-12-17 10:53:59
INT03418,ORD008646,M020,premium_courier,delhivery,system,0.6987,rto,2026-02-28 13:53:18,2026-03-02 19:53:18
INT03419,ORD002164,M038,cod_to_prepaid,merchant,system,0.8106,successful_delivery,2026-01-14 09:41:51,2026-01-16 10:41:51
INT03420,ORD015533,M008,verification,delhivery,system,0.7938,rto,2026-02-24 07:56:39,2026-02-24 19:56:39
INT03421,ORD023423,M038,premium_courier,delhivery,system,0.3721,successful_delivery,2025-10-21 13:01:57,2025-10-24 09:01:57
INT03422,ORD012753,M033,verification,delhivery,system,0.5851,rto,2025-12-22 22:28:49,2025-12-24 14:28:49
INT03423,ORD011640,M080,address_enrichment_outreach,delhivery,system,0.7688,pending,2026-01-16 07:11:30,
INT03424,ORD041264,M104,premium_courier,delhivery,system,0.6695,pending,2025-11-06 16:01:24,
INT03425,ORD001620,M111,merchant_confirmation,merchant,system,0.5879,successful_delivery,2026-01-14 18:25:19,2026-01-14 20:25:19
INT03426,ORD025278,M107,cod_to_prepaid,merchant,system,0.8967,successful_delivery,2025-10-05 16:10:50,2025-10-07 11:10:50
INT03427,ORD037486,M114,express_upgrade,delhivery,system,0.9262,rto,2026-01-01 08:42:26,2026-01-01 14:42:26
INT03428,ORD014925,M070,merchant_confirmation,merchant,merchant,0.6492,successful_delivery,2025-11-23 17:24:27,2025-11-25 00:24:27
INT03429,ORD028418,M003,merchant_confirmation,merchant,merchant,0.5395,pending,2026-03-14 10:16:21,
INT03430,ORD013304,M004,premium_courier,delhivery,system,0.7927,successful_delivery,2026-02-22 21:00:17,2026-02-24 05:00:17
INT03431,ORD025290,M101,masked_calling,delhivery,system,0.8252,successful_delivery,2025-12-10 16:29:55,2025-12-11 10:29:55
INT03432,ORD021100,M068,cod_to_prepaid,merchant,merchant,0.9452,pending,2025-12-22 07:01:03,
INT03433,ORD003484,M086,premium_courier,delhivery,system,0.7121,successful_delivery,2026-01-15 13:02:15,2026-01-17 14:02:15
INT03434,ORD012661,M050,verification,delhivery,system,0.8871,pending,2025-10-17 07:04:50,
INT03435,ORD000287,M092,cod_to_prepaid,merchant,merchant,0.8792,pending,2026-01-16 05:06:00,
INT03436,ORD028239,M115,cod_to_prepaid,merchant,merchant,0.8520,successful_delivery,2026-02-27 18:33:57,2026-03-02 14:33:57
INT03437,ORD001194,M111,merchant_confirmation,merchant,system,0.4341,rto,2026-03-12 17:38:12,2026-03-14 08:38:12
INT03438,ORD006371,M048,verification,delhivery,system,0.6623,rto,2025-12-27 22:16:53,2025-12-30 00:16:53
INT03439,ORD001337,M030,cod_to_prepaid,merchant,merchant,0.6486,rto,2025-12-22 16:25:20,2025-12-23 15:25:20
INT03440,ORD047562,M029,cod_to_prepaid_outreach,delhivery,system,0.7108,successful_delivery,2025-11-25 09:55:27,2025-11-25 12:55:27
INT03441,ORD000320,M022,premium_courier,delhivery,system,0.5433,pending,2026-02-14 08:15:30,
INT03442,ORD042006,M078,address_enrichment_outreach,delhivery,system,0.8693,pending,2026-03-25 21:40:18,
INT03443,ORD038963,M061,verification,delhivery,system,0.7869,successful_delivery,2026-01-17 10:18:44,2026-01-18 12:18:44
INT03444,ORD036609,M113,verification,delhivery,system,1.0000,successful_delivery,2026-02-09 17:40:33,2026-02-10 11:40:33
INT03445,ORD046838,M094,merchant_confirmation,merchant,merchant,0.8793,rto,2026-01-26 10:47:26,2026-01-27 15:47:26
